v8-version,8,4,371,23,-node.84,0
code-creation,LazyCompile,11,731816,0x2f01ff4cc166,118,addColors /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/logform/colorize.js:36:19,0x3546f57ba5d0,~
code-creation,LazyCompile,11,731874,0x2f01ff4cc346,86, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/logform/colorize.js:37:49,0x2f01ff4cc080,~
code-creation,RegExp,4,731997,0x57624711920,969,\\s+
tick,0xfaba3c,732204,0,0x0,0,0x141e9ad,0x1420d9a,0x3320c41e3b23,0x3320c41e35b8,0x3320c41ee386,0x3320c41eda00,0x3320c41f8293,0x3320c41f80c0,0x3546f57b7032,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b56b4,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3320c41f7270,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41e2eb4,0x176e76c7d903
code-creation,Eval,11,732511,0x2f01ff4ccb26,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/lib/winston/create-logger.js:1:1,0x2f01ff4cc970,~
code-creation,Eval,11,732531,0x2f01ff4ccd2e,89, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/lib/winston/create-logger.js:1:1,0x2f01ff4cca90,~
tick,0xc1d943,733273,1,0xa2b6f0,2,0xc254f0,0x3320c41f66a1,0x3320c41f4e93,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ccd63,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b7032,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b56b4,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3320c41f7270,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41e2eb4,0x176e76c7d903
code-creation,Eval,11,733392,0x2f01ff4cdf5e,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/lib/winston/logger.js:1:1,0x2f01ff4cdd18,~
code-creation,Eval,11,733411,0x2f01ff4cec76,421, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/lib/winston/logger.js:1:1,0x2f01ff4cdec8,~
code-creation,Eval,11,734074,0x2f01ff4d1a86,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/forEach.js:1:1,0x2f01ff4d18f0,~
code-creation,Eval,11,734094,0x2f01ff4d1c3e,139, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/forEach.js:1:1,0x2f01ff4d19f0,~
tick,0xd7ea61,734341,1,0xa2b6f0,5,0xc254f0,0x3320c41f66a1,0x3320c41f4e93,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d1c70,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ceccb,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ccd63,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b7032,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b56b4,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3320c41f7270,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41e2eb4,0x176e76c7d903
code-creation,Eval,11,734516,0x2f01ff4d28c6,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/eachOf.js:1:1,0x2f01ff4d26e0,~
code-creation,Eval,11,734535,0x2f01ff4d2b6e,199, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/eachOf.js:1:1,0x2f01ff4d2830,~
code-creation,Eval,11,734820,0x2f01ff4d37d6,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/isArrayLike.js:1:1,0x2f01ff4d3670,~
code-creation,Eval,11,734838,0x2f01ff4d390e,51, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/isArrayLike.js:1:1,0x2f01ff4d3740,~
code-creation,LazyCompile,11,734933,0x2f01ff4d3b26,29,_interopRequireDefault /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/eachOf.js:35:32,0x2f01ff4d28f8,~
code-creation,Eval,11,735176,0x2f01ff4d3f6e,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/breakLoop.js:1:1,0x2f01ff4d3e08,~
code-creation,Eval,11,735194,0x2f01ff4d404e,48, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/breakLoop.js:1:1,0x2f01ff4d3ed8,~
tick,0x7fb6908bb264,735412,1,0xa46e00,6,0xc254f0,0x3320c41f3610,0x3320c41f331f,0x3320c41f18b4,0x3320c41f1604,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d2bcc,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d1c70,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ceccb,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ccd63,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b7032,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b56b4,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3320c41f7270,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41e2eb4,0x176e76c7d903
code-creation,Eval,11,735547,0x2f01ff4d4596,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/eachOfLimit.js:1:1,0x2f01ff4d4410,~
code-creation,Eval,11,735566,0x2f01ff4d4746,123, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/eachOfLimit.js:1:1,0x2f01ff4d4500,~
code-creation,Eval,11,735972,0x2f01ff4d509e,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/eachOfLimit.js:1:1,0x2f01ff4d4ed8,~
code-creation,Eval,11,735991,0x2f01ff4d529e,148, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/eachOfLimit.js:1:1,0x2f01ff4d5008,~
code-creation,Eval,11,736267,0x2f01ff4d5af6,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/once.js:1:1,0x2f01ff4d5990,~
code-creation,Eval,11,736285,0x2f01ff4d5c56,51, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/once.js:1:1,0x2f01ff4d5a60,~
code-creation,LazyCompile,11,736369,0x2f01ff4d5ea6,29,_interopRequireDefault /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/eachOfLimit.js:29:32,0x2f01ff4d50d0,~
tick,0x7fb69093989d,736478,1,0xa3ba50,6,0xc254f0,0x3320c41e3b35,0x3320c41e35b8,0x3320c41ee386,0x3320c41eda00,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d52da,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d4778,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d2bcc,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d1c70,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ceccb,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ccd63,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b7032,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b56b4,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3320c41f7270,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41e2eb4,0x176e76c7d903
code-creation,Eval,11,736744,0x2f01ff4d647e,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/iterator.js:1:1,0x2f01ff4d62c8,~
code-creation,Eval,11,736764,0x2f01ff4d67a6,112, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/iterator.js:1:1,0x2f01ff4d63e8,~
code-creation,LazyCompile,11,736891,0x2f01ff4d6d26,29,_interopRequireDefault /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/iterator.js:16:32,0x2f01ff4d64b0,~
code-creation,Eval,11,737143,0x2f01ff4d715e,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/getIterator.js:1:1,0x2f01ff4d6ff8,~
code-creation,Eval,11,737161,0x2f01ff4d72ce,47, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/getIterator.js:1:1,0x2f01ff4d70c8,~
code-creation,Eval,11,737439,0x2f01ff4d781e,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/onlyOnce.js:1:1,0x2f01ff4d76b8,~
code-creation,Eval,11,737458,0x2f01ff4d797e,51, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/onlyOnce.js:1:1,0x2f01ff4d7788,~
tick,0xfa96f9,737541,0,0x0,0,0x1411ed9,0x3320c41ed9a3,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d52fa,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d4778,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d2bcc,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d1c70,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ceccb,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ccd63,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b7032,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b56b4,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3320c41f7270,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41e2eb4,0x176e76c7d903
code-creation,Eval,11,737841,0x2f01ff4d7f7e,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/wrapAsync.js:1:1,0x2f01ff4d7df8,~
code-creation,Eval,11,737860,0x2f01ff4d8236,125, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/wrapAsync.js:1:1,0x2f01ff4d7ee8,~
code-creation,Eval,11,738211,0x2f01ff4d8a9e,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/asyncify.js:1:1,0x2f01ff4d88e8,~
code-creation,Eval,11,738228,0x2f01ff4d8d26,116, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/asyncify.js:1:1,0x2f01ff4d8a08,~
code-creation,Eval,11,738491,0x2f01ff4d9656,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/initialParams.js:1:1,0x2f01ff4d94f0,~
code-creation,Eval,11,738509,0x2f01ff4d97ee,47, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/initialParams.js:1:1,0x2f01ff4d95c0,~
code-creation,LazyCompile,11,738612,0x2f01ff4d9a5e,29,_interopRequireDefault /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/asyncify.js:18:32,0x2f01ff4d8ad0,~
tick,0x7fb6908a44f1,738662,0,0x0,3,0x1083ae0,0x2f01ff4d8d70,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d828d,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d52fa,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d4778,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d2bcc,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d1c70,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ceccb,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ccd63,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b7032,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b56b4,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3320c41f7270,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41e2eb4,0x176e76c7d903
code-creation,Eval,11,738961,0x2f01ff4d9f2e,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/setImmediate.js:1:1,0x2f01ff4d9dc8,~
code-creation,Eval,11,738978,0x2f01ff4da0fe,181, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/setImmediate.js:1:1,0x2f01ff4d9e98,~
code-creation,LazyCompile,11,739076,0x2f01ff4da4de,14,wrap /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/setImmediate.js:18:14,0x2f01ff4d9fb0,~
code-creation,LazyCompile,11,739199,0x2f01ff4da75e,29,_interopRequireDefault /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/wrapAsync.js:12:32,0x2f01ff4d7fb0,~
code-creation,Eval,11,739522,0x2f01ff4dac3e,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/asyncEachOfLimit.js:1:1,0x2f01ff4daac8,~
code-creation,Eval,11,739541,0x2f01ff4dae16,78, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/asyncEachOfLimit.js:1:1,0x2f01ff4daba8,~
code-creation,LazyCompile,11,739656,0x2f01ff4db39e,29,_interopRequireDefault /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/asyncEachOfLimit.js:12:32,0x2f01ff4dac70,~
tick,0x13e529f,739706,0,0x0,0,0x2f01ff4db3a2,0x2f01ff4dae54,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d5304,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d4778,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d2bcc,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4d1c70,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ceccb,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ccd63,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b7032,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b56b4,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3320c41f7270,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41e2eb4,0x176e76c7d903
code-creation,LazyCompile,11,739790,0x2f01ff4db51e,29,_interopRequireDefault /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/eachOfLimit.js:19:32,0x2f01ff4d45c8,~
code-creation,Eval,11,740066,0x2f01ff4db9a6,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/awaitify.js:1:1,0x2f01ff4db840,~
code-creation,Eval,11,740085,0x2f01ff4dbb06,51, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/awaitify.js:1:1,0x2f01ff4db910,~
code-creation,LazyCompile,11,740184,0x2f01ff4dbe1e,63,awaitify /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/awaitify.js:9:18,0x2f01ff4db9d8,~
code-creation,LazyCompile,11,740352,0x2f01ff4dc1de,29,_interopRequireDefault /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/forEach.js:23:32,0x2f01ff4d1ab8,~
code-creation,Eval,11,740589,0x2f01ff4dc61e,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/withoutIndex.js:1:1,0x2f01ff4dc4b8,~
code-creation,Eval,11,740608,0x2f01ff4dc756,51, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/node_modules/async/internal/withoutIndex.js:1:1,0x2f01ff4dc588,~
tick,0x13dc646,740762,0,0x0,0,0x5762470cb49,0x3320c41ef880,0x3320c41ee326,0x3320c41eda00,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4cecf3,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ccd63,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b7032,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b56b4,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3320c41f7270,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41e2eb4,0x176e76c7d903
code-creation,Eval,11,741191,0x2f01ff4dd056,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/is-stream/index.js:1:1,0x2f01ff4dcee0,~
code-creation,Eval,11,741209,0x2f01ff4dd3be,70, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/is-stream/index.js:1:1,0x2f01ff4dcfc0,~
code-creation,Eval,11,741651,0x2f01ff4ddd96,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/lib/winston/exception-handler.js:1:1,0x2f01ff4ddbd0,~
code-creation,Eval,11,741670,0x2f01ff4de456,178, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/winston/lib/winston/exception-handler.js:1:1,0x2f01ff4ddd00,~
tick,0x7fb6908dcf1e,741817,0,0x0,0,0x10b7910,0x3320c41e3514,0x3320c41ee386,0x3320c41eda00,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4de485,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ced01,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ccd63,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b7032,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b56b4,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3320c41f7270,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41e2eb4,0x176e76c7d903
code-creation,Eval,11,742293,0x2f01ff4e0206,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/@dabh/diagnostics/node/index.js:1:1,0x2f01ff4e00a0,~
code-creation,Eval,11,742311,0x2f01ff4e02c6,52, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/@dabh/diagnostics/node/index.js:1:1,0x2f01ff4e0170,~
code-creation,Eval,11,742600,0x2f01ff4e0856,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/@dabh/diagnostics/node/development.js:1:1,0x2f01ff4e06e0,~
code-creation,Eval,11,742619,0x2f01ff4e098e,125, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/@dabh/diagnostics/node/development.js:1:1,0x2f01ff4e07c0,~
tick,0xfff00f,742878,1,0xa2b6f0,2,0xc254f0,0x3320c41f66a1,0x3320c41f4e93,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4e0997,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4e02f0,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4de485,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ced01,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x2f01ff4ccd63,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b7032,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3546f57b56b4,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41f8293,0x3320c41f80c0,0x3320c41f7270,0x3320c41f5025,0x3320c41f1612,0x3320c41f09bd,0x3320c41edb23,0x3320c41e2eb4,0x176e76c7d903
code-creation,Eval,11,743022,0x2f01ff4e11e6,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/@dabh/diagnostics/diagnostics.js:1:1,0x2f01ff4e0fc0,~
code-creation,Eval,11,743039,0x2f01ff4e16e6,83, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/@dabh/diagnostics/diagnostics.js:1:1,0x2f01ff4e1150,~
code-creation,LazyCompile,11,743160,0x2f01ff4e2176,57,create /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/@dabh/diagnostics/diagnostics.js:200:33,0x2f01ff4e15d8,~
code-creation,Eval,11,743456,0x2f01ff4e27de,5, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/@dabh/diagnostics/modifiers/namespace-ansi.js:1:1,0x2f01ff4e2658,~
code-creation,Eval,11,743475,0x2f01ff4e28de,35, /home/tomas/Documents/CODERHOUSE/Back-End/Entrega26/Login/node_modules/@dabh/diagnostics/modifiers/namespace-ansi.js:1:1,0x2f01ff4e2748,~
